"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1625060859990-00003afc","diract-proximity",,"_doc","['0.938','0.125','-0.25']",83,7,"00003afc","[{'instanceId':'00000058','rssi':-62},{'instanceId':'00000060','rssi':-63},{'instanceId':'00000059','rssi':-66}]","Jun 30, 2021 @ 09:47:39"
"1625060858178-00003afc","diract-proximity",,"_doc","['1','0.125','-0.187']",83,4,"00003afc","[{'instanceId':'00000061','rssi':-51},{'instanceId':'00000060','rssi':-64},{'instanceId':'0000004e','rssi':-65}]","Jun 30, 2021 @ 09:47:38"
"1625060855775-00003afc","diract-proximity",,"_doc","['1','0.125','-0.187']",83,4,"00003afc","[{'instanceId':'00000061','rssi':-51},{'instanceId':'00000060','rssi':-64},{'instanceId':'0000004e','rssi':-65}]","Jun 30, 2021 @ 09:47:35"
"1625060854380-00003afc","diract-proximity",,"_doc","['0.938','0.25','-0.25']",83,2,"00003afc","[{'instanceId':'00000061','rssi':-40},{'instanceId':'0000004d','rssi':-66},{'instanceId':'00000059','rssi':-68}]","Jun 30, 2021 @ 09:47:34"
"1625060853153-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.25']",83,1,"00003afc","[{'instanceId':'00000061','rssi':-51},{'instanceId':'0000004d','rssi':-64},{'instanceId':'00000059','rssi':-64}]","Jun 30, 2021 @ 09:47:33"
"1625060851570-00003afc","diract-proximity",,"_doc","['0.938','0.125','-0.187']",83,0,"00003afc","[{'instanceId':'00000061','rssi':-63},{'instanceId':'00000059','rssi':-63},{'instanceId':'0000004d','rssi':-66}]","Jun 30, 2021 @ 09:47:31"
"1625060850170-00003afc","diract-proximity",,"_doc","['0.938','0.125','-0.187']",83,7,"00003afc","[{'instanceId':'00000058','rssi':-63},{'instanceId':'00000061','rssi':-65},{'instanceId':'00000059','rssi':-67}]","Jun 30, 2021 @ 09:47:30"
"1625060847959-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.25']",83,6,"00003afc","[{'instanceId':'00000061','rssi':-64},{'instanceId':'00000059','rssi':-67},{'instanceId':'00000060','rssi':-69}]","Jun 30, 2021 @ 09:47:27"
"1625060846547-00003afc","diract-proximity",,"_doc","['0.938','0.125','-0.25']",83,4,"00003afc","[{'instanceId':'00000058','rssi':-61},{'instanceId':'0000004d','rssi':-63},{'instanceId':'00000059','rssi':-63}]","Jun 30, 2021 @ 09:47:26"
"1625060845155-00003afc","diract-proximity",,"_doc","['0.938','0.125','-0.25']",83,3,"00003afc","[{'instanceId':'00000058','rssi':-60},{'instanceId':'00000059','rssi':-64},{'instanceId':'0000004d','rssi':-65}]","Jun 30, 2021 @ 09:47:25"
"1625060843152-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.187']",83,2,"00003afc","[{'instanceId':'0000004d','rssi':-59},{'instanceId':'00000058','rssi':-62},{'instanceId':'00000059','rssi':-64}]","Jun 30, 2021 @ 09:47:23"
"1625060841753-00003afc","diract-proximity",,"_doc","['0.938','0.125','-0.187']",83,1,"00003afc","[{'instanceId':'0000004d','rssi':-56},{'instanceId':'00000058','rssi':-64},{'instanceId':'00000060','rssi':-70}]","Jun 30, 2021 @ 09:47:21"
"1625060840355-00003afc","diract-proximity",,"_doc","['0.938','0.125','-0.25']",83,0,"00003afc","[{'instanceId':'0000004d','rssi':-51},{'instanceId':'00000058','rssi':-63},{'instanceId':'00000059','rssi':-67}]","Jun 30, 2021 @ 09:47:20"
"1625060838951-00003afc","diract-proximity",,"_doc","['0.875','0.188','-0.187']",83,7,"00003afc","[{'instanceId':'0000004d','rssi':-34},{'instanceId':'0000004e','rssi':-67},{'instanceId':'00000059','rssi':-68}]","Jun 30, 2021 @ 09:47:18"
"1625060837563-00003afc","diract-proximity",,"_doc","['0.938','0.25','-0.25']",83,6,"00003afc","[{'instanceId':'0000004d','rssi':-36},{'instanceId':'00000058','rssi':-66},{'instanceId':'00000061','rssi':-71}]","Jun 30, 2021 @ 09:47:17"
"1625060836157-00003afc","diract-proximity",,"_doc","['0.875','0.188','-0.187']",83,5,"00003afc","[{'instanceId':'0000004d','rssi':-50},{'instanceId':'00000059','rssi':-68},{'instanceId':'0000004e','rssi':-69}]","Jun 30, 2021 @ 09:47:16"
"1625060834739-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.187']",83,4,"00003afc","[{'instanceId':'0000004d','rssi':-57},{'instanceId':'00000058','rssi':-65},{'instanceId':'00000059','rssi':-66}]","Jun 30, 2021 @ 09:47:14"
"1625060833339-00003afc","diract-proximity",,"_doc","['1.063','0.188','-0.187']",83,3,"00003afc","[{'instanceId':'0000004d','rssi':-60},{'instanceId':'00000059','rssi':-63},{'instanceId':'00000060','rssi':-66}]","Jun 30, 2021 @ 09:47:13"
"1625060831946-00003afc","diract-proximity",,"_doc","['1','0.125','-0.187']",83,2,"00003afc","[{'instanceId':'00000059','rssi':-60},{'instanceId':'00000058','rssi':-68},{'instanceId':'0000004d','rssi':-70}]","Jun 30, 2021 @ 09:47:11"
"1625060830554-00003afc","diract-proximity",,"_doc","['1','0.25','-0.187']",83,1,"00003afc","[{'instanceId':'00000059','rssi':-55},{'instanceId':'0000004d','rssi':-63},{'instanceId':'00000060','rssi':-65}]","Jun 30, 2021 @ 09:47:10"
"1625060828324-00003afc","diract-proximity",,"_doc","['0.938','0.125','-0.312']",83,7,"00003afc","[{'instanceId':'00000059','rssi':-37},{'instanceId':'0000004d','rssi':-64},{'instanceId':'00000058','rssi':-70}]","Jun 30, 2021 @ 09:47:08"
"1625060825537-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.187']",83,5,"00003afc","[{'instanceId':'00000059','rssi':-46},{'instanceId':'00000058','rssi':-64},{'instanceId':'00000061','rssi':-65}]","Jun 30, 2021 @ 09:47:05"
"1625060823126-00003afc","diract-proximity",,"_doc","['0.938','0.125','-0.125']",83,4,"00003afc","[{'instanceId':'00000059','rssi':-56},{'instanceId':'00000058','rssi':-69},{'instanceId':'0000004d','rssi':-71}]","Jun 30, 2021 @ 09:47:03"
"1625060821327-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.187']",83,3,"00003afc","[{'instanceId':'00000059','rssi':-63},{'instanceId':'0000004e','rssi':-66},{'instanceId':'0000004d','rssi':-66}]","Jun 30, 2021 @ 09:47:01"
"1625060818515-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.187']",83,0,"00003afc","[{'instanceId':'00000059','rssi':-62},{'instanceId':'00000058','rssi':-62},{'instanceId':'0000004d','rssi':-65}]","Jun 30, 2021 @ 09:46:58"
"1625060817124-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.187']",83,0,"00003afc","[{'instanceId':'00000059','rssi':-62},{'instanceId':'00000058','rssi':-62},{'instanceId':'0000004d','rssi':-65}]","Jun 30, 2021 @ 09:46:57"
"1625060815117-00003afc","diract-proximity",,"_doc","['0.938','0.25','-0.25']",83,7,"00003afc","[{'instanceId':'00000058','rssi':-60},{'instanceId':'0000004d','rssi':-63},{'instanceId':'00000059','rssi':-63}]","Jun 30, 2021 @ 09:46:55"
"1625060813897-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.187']",83,5,"00003afc","[{'instanceId':'00000058','rssi':-53},{'instanceId':'00000060','rssi':-63},{'instanceId':'00000059','rssi':-65}]","Jun 30, 2021 @ 09:46:53"
"1625060812506-00003afc","diract-proximity",,"_doc","['0.938','0.125','-0.187']",83,4,"00003afc","[{'instanceId':'00000058','rssi':-49},{'instanceId':'0000004e','rssi':-65},{'instanceId':'00000061','rssi':-67}]","Jun 30, 2021 @ 09:46:52"
