"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1629981694182-00003afc","diract-proximity",,"_doc","['-0.625','-0.812','0.063']",100,3,"00003afc","[{'instanceId':'0000004d','rssi':-64},{'instanceId':'00000058','rssi':-67},{'instanceId':'0000004e','rssi':-67}]","Aug 26, 2021 @ 08:41:33"
"1629981694017-0000a7c0","diract-proximity",,"_doc","['-1','0.188','0.125']",100,4,"0000a7c0","[{'instanceId':'00000058','rssi':-61},{'instanceId':'00000059','rssi':-67},{'instanceId':'00000060','rssi':-69}]","Aug 26, 2021 @ 08:41:33"
"1629981692786-00003afc","diract-proximity",,"_doc","['-0.562','-0.937','0.063']",100,1,"00003afc","[{'instanceId':'0000004d','rssi':-58},{'instanceId':'00000058','rssi':-65},{'instanceId':'0000004e','rssi':-67}]","Aug 26, 2021 @ 08:41:31"
"1629981692554-0000a7c0","diract-proximity",,"_doc","['-1.125','0.188','-0.125']",100,2,"0000a7c0","[{'instanceId':'00000058','rssi':-65},{'instanceId':'00000060','rssi':-67},{'instanceId':'0000004e','rssi':-69}]","Aug 26, 2021 @ 08:41:31"
"1629981690973-00003afc","diract-proximity",,"_doc","['-0.687','-0.75','-0.062']",100,0,"00003afc","[{'instanceId':'0000004d','rssi':-61},{'instanceId':'00000060','rssi':-64},{'instanceId':'00000058','rssi':-68}]","Aug 26, 2021 @ 08:41:29"
"1629981689102-00003afc","diract-proximity",,"_doc","['-0.625','-0.812','0.063']",100,7,"00003afc","[{'instanceId':'00000058','rssi':-62},{'instanceId':'0000004d','rssi':-64},{'instanceId':'0000004e','rssi':-69}]","Aug 26, 2021 @ 08:41:28"
"1629981687668-0000a7c0","diract-proximity",,"_doc","['-0.937','0.188','0.063']",100,7,"0000a7c0","[{'instanceId':'00000059','rssi':-67},{'instanceId':'00000058','rssi':-67},{'instanceId':'0000004e','rssi':-68}]","Aug 26, 2021 @ 08:41:26"
"1629981687261-00003afc","diract-proximity",,"_doc","['-0.625','-0.812','0.063']",100,5,"00003afc","[{'instanceId':'0000004d','rssi':-60},{'instanceId':'00000059','rssi':-65},{'instanceId':'00000060','rssi':-67}]","Aug 26, 2021 @ 08:41:26"
"1629981685770-00003afc","diract-proximity",,"_doc","['-0.625','-0.875','0.063']",100,4,"00003afc","[{'instanceId':'00000059','rssi':-61},{'instanceId':'00000058','rssi':-65},{'instanceId':'00000061','rssi':-67}]","Aug 26, 2021 @ 08:41:24"
"1629981684802-0000a7c0","diract-proximity",,"_doc","['-1.062','0.125','0.063']",100,4,"0000a7c0","[{'instanceId':'0000004e','rssi':-64},{'instanceId':'00000060','rssi':-65},{'instanceId':'00000061','rssi':-67}]","Aug 26, 2021 @ 08:41:23"
"1629981683350-00003afc","diract-proximity",,"_doc","['-0.625','-0.812','0']",100,3,"00003afc","[{'instanceId':'00000058','rssi':-63},{'instanceId':'00000059','rssi':-63},{'instanceId':'0000004d','rssi':-64}]","Aug 26, 2021 @ 08:41:22"
"1629981681553-00003afc","diract-proximity",,"_doc","['-0.5','-0.937','0']",100,2,"00003afc","[{'instanceId':'00000059','rssi':-58},{'instanceId':'00000061','rssi':-67},{'instanceId':'0000004d','rssi':-67}]","Aug 26, 2021 @ 08:41:20"
"1629981681364-0000a7c0","diract-proximity",,"_doc","['-1','0.125','0.063']",100,2,"0000a7c0","[{'instanceId':'00000060','rssi':-65},{'instanceId':'00000061','rssi':-67},{'instanceId':'00000059','rssi':-68}]","Aug 26, 2021 @ 08:41:20"
"1629981680156-00003afc","diract-proximity",,"_doc","['-0.5','-0.937','0']",100,2,"00003afc","[{'instanceId':'00000059','rssi':-58},{'instanceId':'00000061','rssi':-67},{'instanceId':'0000004d','rssi':-67}]","Aug 26, 2021 @ 08:41:19"
"1629981679950-0000a7c0","diract-proximity",,"_doc","['-1','0.188','0.063']",100,1,"0000a7c0","[{'instanceId':'0000004e','rssi':-63},{'instanceId':'00000061','rssi':-63},{'instanceId':'00000060','rssi':-70}]","Aug 26, 2021 @ 08:41:18"
"1629981678861-00003afc","diract-proximity",,"_doc","['-0.75','-0.812','-0.062']",100,0,"00003afc","[{'instanceId':'00000059','rssi':-59},{'instanceId':'00000058','rssi':-63},{'instanceId':'0000004e','rssi':-69}]","Aug 26, 2021 @ 08:41:17"
"1629981678658-0000a7c0","diract-proximity",,"_doc","['-1.062','0.313','0.063']",100,0,"0000a7c0","[{'instanceId':'00000060','rssi':-60},{'instanceId':'0000004e','rssi':-62},{'instanceId':'00000058','rssi':-64}]","Aug 26, 2021 @ 08:41:17"
"1629981677223-0000a7c0","diract-proximity",,"_doc","['-0.937','0.313','0.063']",100,7,"0000a7c0","[{'instanceId':'00000058','rssi':-68},{'instanceId':'00000059','rssi':-68},{'instanceId':'00000061','rssi':-70}]","Aug 26, 2021 @ 08:41:16"
"1629981675748-0000a7c0","diract-proximity",,"_doc","['-1.062','0.188','0.125']",100,6,"0000a7c0","[{'instanceId':'00000061','rssi':-65},{'instanceId':'00000060','rssi':-65},{'instanceId':'00000058','rssi':-70}]","Aug 26, 2021 @ 08:41:14"
"1629981674352-0000a7c0","diract-proximity",,"_doc","['-1','0.313','0.063']",100,5,"0000a7c0","[{'instanceId':'00000058','rssi':-66},{'instanceId':'00000061','rssi':-66},{'instanceId':'00000060','rssi':-66}]","Aug 26, 2021 @ 08:41:13"
"1629981674146-00003afc","diract-proximity",,"_doc","['-0.625','-0.937','0']",100,4,"00003afc","[{'instanceId':'0000004d','rssi':-64},{'instanceId':'0000004e','rssi':-66},{'instanceId':'00000061','rssi':-66}]","Aug 26, 2021 @ 08:41:13"
"1629981672752-00003afc","diract-proximity",,"_doc","['-0.625','-0.937','0']",100,4,"00003afc","[{'instanceId':'0000004d','rssi':-64},{'instanceId':'0000004e','rssi':-66},{'instanceId':'00000061','rssi':-66}]","Aug 26, 2021 @ 08:41:11"
"1629981672558-0000a7c0","diract-proximity",,"_doc","['-1.125','0.188','0.188']",100,4,"0000a7c0","[{'instanceId':'00000058','rssi':-63},{'instanceId':'0000004e','rssi':-67},{'instanceId':'0000004d','rssi':-67}]","Aug 26, 2021 @ 08:41:11"
"1629981670761-0000a7c0","diract-proximity",,"_doc","['-1','0.063','0.125']",100,2,"0000a7c0","[{'instanceId':'00000060','rssi':-62},{'instanceId':'00000058','rssi':-64},{'instanceId':'00000061','rssi':-68}]","Aug 26, 2021 @ 08:41:09"
